164,resuscitate,vt. 使复活， 使苏醒 vi. 恢复，苏醒
165,revenge,n. 报仇，报复，复仇愿望，获得满足的机会 vt. 报仇，报复
166,reverberate,v. 回响， 反响， 反射
167,revoke,vt. 撤回(回想) n. 取消(回想)
168,ripen,v. (使)成熟
169,rouse,v. 唤醒， 鼓舞， 激起 n. 觉醒， 奋起
170,rustic,n. 乡下人， 村夫， 农民 adj. 乡村的， 纯朴的， 手工粗糙的
171,sanctuary,n. 圣所， 耶路撒冷的神殿， 至圣所
172,scant,adj. 不充分的， 不足的 v. 减缩， 限制，忽略
173,sedate,adj. 安静的， 镇静的 vt. 使安静，使镇静
174,sensation,n. 感觉，感知力，激动，轰动
175,shroud,n. 寿衣， 覆盖物， [航海]船之横桅索 v. 包以尸衣， 遮蔽， 隐藏，笼罩 v. 掩盖，保护 n.
176,shun,v. 避开， 规避， 避免
177,skirt,n.裙子； 边缘； （连衣裙、外衣等的）下摆； （车辆或机器基座的）挡板 vt.&amp; vi.位于…的边缘； 沿…的边缘走； 绕开； 避开，避开
178,sluggard,n. 游手好闲的人， 懒鬼 adj. 游手好闲的
179,smirk,v. 假笑， 得意地笑 n. 假笑，傻笑
180,solace,n. 安慰 v. 使快乐 vt. 安慰(物)， 缓和
181,sophisticated,adj. 复杂的；精致的；久经世故的；富有经验的 v. 使变得世故；使迷惑；篡改（sophisticate的过去分词形式）
182,spontaneous,adj. 自发的， 自然产生的
183,steadfast,adj. 坚定的，毫不动摇的
184,stereotype,n. 铅版，陈腔滥调，老一套 vt. 使用铅版，套用老套
185,studio,n. 工作场所，画室，照相室，制片厂
186,subdue,v. 使服从， 压制， 减弱
187,susceptibility,n. 敏感性，感受性，磁化率 (复数）susceptibilities:感情
188,temerity,n. 鲁莽，冒失；蛮勇
189,theatrical,adj. 剧场的， 夸张的
190,tirade,n. 长篇的攻击性演说
191,travail,n. 分娩的痛苦， 阵痛， 辛劳 vi. 苦干， 辛劳，（因分娩）发生阵痛
192,trite,adj. 平庸的，陈腐的，平凡的
193,unanimous,adj. 全体一致的， 一致同意的
194,veto,n. 否决权 v. 否决 vi. 否决， 禁止 vt. 使用否决权
195,vim,n. 精力， 生气， 精神
196,vouchsafe,v. 惠予，准许 vt. 允诺
197,wag,vt. 摇摆；摇动；饶舌 vi. 摆动；喋喋不休；蹒跚而行 n. 摇摆；爱说笑打趣的人
198,wheedle,v. 以甜言蜜语诱惑，用甜言蜜语骗，用甜言骗走
199,wince,n. 畏缩， 退避，（因痛苦，苦恼等)面部肌肉抽动 v. 畏缩， 退缩， 退避
200,windbag,n. [音]风囊，&amp;lt;俚&amp;gt;饶舌之人，好说话的人
