102,mendacious,adj. 不真的， 撒谎的
103,methodical,adj. 有方法的，有系统的
104,mettle,n. 勇气，气质， 性格
105,minimize,v. 将...减到最少 [计算机] 最小化
106,misconstrue,vt. 误解， 曲解
107,miserly,adj. 吝啬的
108,momentous,adj. 重要的， 重大的
109,muffler,n. 围巾， 头巾， 厚手套， 消声器
110,nicety,n. 精确，谨慎，精细，细微的区别
111,nomad,n. 游牧民族， 流浪者 adj. 游牧的， 流浪的
112,nourish,v. 滋养， 使...健壮， 怀有
113,nugatory,adj. 无价值的， 无用的， 无效的
114,obfuscate,vt. 弄暗， 使模糊， 使迷乱
115,obliging,adj. 乐于助人的 oblige的现在分词
116,obliterate,v. 涂去， 擦去， 删除
117,obsolete,adj. 已废弃的， 过时的
118,ominous,adj. 预兆的，不祥的
119,omniscient,adj. 全知的， 无所不知的
120,paragon,n. 模范， 典型 vt. 与...比较，比得上
121,paunchy,adj. 大肚子的
122,pedant,n. 炫学者，自夸学者的人，空谈家
123,perpetual,adj. 永恒的，永久的，一再往复的
124,perspicuity,n. 明晰， 明了， 简明
125,pervade,v. 弥漫， 遍及， 漫延
126,poach,vt. （侵入他人地界）偷猎，偷捕；水煮，剽窃，挖角
127,ponderable,adj. 可秤的，有重量的，有价值的
128,potable,adj. 适于饮用的
129,precedent,adj. 在前的，在先的  n. 先例，前例
130,precipice,n. 断崖， 绝壁， 险境
131,preempt,vt. 优先购买，先占 vi.(桥牌中)先发制人地叫牌
132,preen,vt. 整理羽毛， (人)打扮修饰，自满，自负 vi. 精心打扮，沾沾自喜
133,preoccupation,n. 先取， 先入成见， 全神贯注的事， 专心
134,pristine,adj. 远古的， 原始状态的， 未受损的， 新鲜而纯净的
135,prod,n. 刺针， 刺棒， 签子 v. 戳， 刺， 刺激
136,propitiate,vt. 慰抚， 安抚， 和解
137,protocol,n. 草案， 协议，礼仪 vt 拟定议定书
138,protrude,v. 使突出，伸出，突出
139,prudent,adj. 谨慎的， 有远见的， 精打细算的
140,punctilious,adj. 精密细心的， 一丝不苟的，谨小慎微的
141,reconcile,vt. 和解，调和，妥协 vi. 调和
142,rectitude,n. 诚实， 正直
143,remonstrance,n. 抗议， 抱怨
144,repatriate,n. 被遣返回国者 vt. 把...遣返回国
145,replete,adj. 饱满的， 塞满的
146,reprieve,n. 缓刑，缓刑令，暂减 v. 暂缓处刑，暂时得救
147,reproach,n. 责备， 耻辱 v. 责备， 申斥
148,reprove,v. 责备， 责骂， 非难
149,respite,n. 暂缓， 缓期执行 ，缓刑，停付，延缓，延期 vt 展延， 暂时休息
150,resplendent,adj. 辉煌的， 灿烂的
151,rivulet,n. 小河，小溪
152,runic,adj. 古代北欧文字的
153,sabotage,n. 怠工，破坏活动，破坏 vt. 从事破坏活动，妨害，破坏
154,saccharine,n. &amp;lt;美&amp;gt;糖精 adj. 糖质的， 含糖的
155,sage,n.圣人； 智者； 贤人； 鼠尾草（可用作调料） adj.贤明的； 明智的
156,sanguine,adj. 乐天的， 自信的，红润的 n. 血红色
157,segment,n. 部分 v. 部分，段，分割 vt. 分割
158,severe,adj. 剧烈的， 严重的， 严峻的， 严厉的， 严格的
159,sidestep,v. 向旁侧避让， 回避
160,simulate,v. 假装，冒充，模仿，模拟
161,skittish,adj. 易激动的， 轻佻的
162,smother,v. 使...喘不过气， 使...窒息，掩饰，扼杀，厚厚地覆盖，焖，炖，煨 n. 窒息，浓烟（雾、尘等），混乱
163,smug,adj. 自以为是的，满漂亮的，俏皮的 n. 书呆子，难以交往的家伙
164,solitude,n. 孤独 独居， 荒僻之地， 幽静的地方
165,sonnet,n. 十四行诗
166,speck,n. 斑点， 灰尘， 污点 vt. 用斑点标记
167,spendthrift,n. 浪费的人 adj. 浪费的， 挥霍无度的
168,squander,v. 浪费， 使...散开
169,stench,n. 臭气， 恶臭
170,strident,adj. 刺耳的， 吱吱尖叫的， 尖锐的
171,submissive,adj. 服从的， 顺从的， 柔顺的
172,suffuse,vt. 遍布...， 弥漫， 充满
173,superfluous,adj. 多余的，过剩的
174,surcharge,n. 装载过多， 额外费
175,suspend,v. 推迟，悬(浮)，挂，暂停，取消 vi. 吊，悬浮 vt. 悬，挂，吊，暂停，中止
176,svelte,adj. 苗条的， 体态娇美的
177,syllogism,n. 三段论法， 演绎推理，诡辩
178,tackle,n. 工具，复滑车，扭倒 vt. &amp;vi. 处理，抓住
179,tangle,n. 纠纷；混乱状态 vt. 使纠缠；处于混乱状态 vi. 缠结；乱作一团
180,tasty,adj. 好吃的
181,tawdry,adj. 廉价而俗丽的， 非常华丽的 n. 廉价而俗丽之物
182,temporal,adj. 当时的，暂时的，现世的 n. 世间的事物
183,terror,n. 恐怖，惊骇，令人惧怕或讨厌的人或事物
184,torrential,adj. 奔流的， 如急流的， （感情、言辞等）猛烈的
185,tout,v. 招来顾客， 死乞白赖地劝诱， 刺探...情报
186,trepidation,n. 恐惧， 惊惶， 忧虑
187,trifle,n. 琐事；蛋糕；少量 vi. 开玩笑；闲混；嘲弄 vt. 浪费；虚度
188,turmoil,n. 骚动， 混乱
189,ungainly,adj. 笨拙的， 不雅的，难用的
190,valiant,adj. 勇敢的，英勇的 n. 勇士，勇敢的人
191,variegated,adj. 杂色的， 斑驳的， 形形色色的，富于变化的 动词variegate的过去式和过去分词形式
192,venal,adj. 贿赂的
193,venom,n. 毒液，恶意
194,verve,n. 特殊才能，气魄， 神韵
195,vestige,n. 遗迹， 退化的器官
196,vicissitude,n. 变迁；盛衰；变化无常；变迁兴衰
197,vignette,n. 小插图， 晕映照， 简介， 简述， 小场景 vt. 晕映， 简洁地表述
198,voyeur,n. 窥淫狂者， 窥隐私者
199,warmonger,n. 战争贩子， 好战者， 主战论者
200,zest,n. 风味，强烈的兴味，风味
